# One line per commit, oldest first, tab separated:
#   unix time, commit, compile peak footprint, compile instructions,
#   run peak footprint, run instructions
#
# Compile is this commit's compiler checking this commit's json library.
# Run is the seven example programs, the only kanso spanning the whole
# history. Instructions retired and peak footprint come from the kernel,
# so a busy machine changes neither.
#
# Measured by scripts/backfill_history.kso, one build per commit. Checked
# in because recovering it costs an hour of builds.
1784677290	6a40e62e61405a00b9845b46686d04bf75313977	2179384	34366497	1409336	141192523
1784684088	e5ed72877552328bc47cd6798977a316c6359608	2375992	38301654	2457936	180017480
1784684615	9e564ff0b9b2b6a531d0922833dce182812b2ab8	2326840	37123107	2310480	178863500
1784684944	f64a2f4fa1886a2c656f9347df779487157a9e2f	2375992	36158343	2376016	173994645
1784685378	ecd82b7ef2e1aa420a40fc0638f312b7a074b3b8	2310456	37187124	2425168	206421909
1784685560	4a95a218a7d14035091cdbafee4d7e0a3330e0c4	2343224	36116577	2359632	174282692
1784687298	cddd24247e86822dd4ec7e74957ca8ed00e7fb49	2343224	36127817	2392400	174379219
1784690972	ce534f7635e834a29f3dd66e6b6704cd81f82c87	2310456	36216175	2425168	174161266
1784695342	6fc2e643f89dbbce9b96422913dcf1df9ff69de4	2343224	37488291	2277712	174557624
1784697238	b904170fe8a54a1a4e5927cef5cfc6b282055545	2375992	36565295	2244944	173693733
1784700282	3d8bc0f6872b015a166ef201d3955104e5b08915	2490680	38531403	2605392	250609290
1784700824	5f9263d0993ff0eb4574e27fd168a9b2fc2f589d	2425144	38451129	2670928	253378296
1784701837	ea70f179feef426318577e0367a236b99650a46c	2441528	37355971	2556240	221800257
1784702738	76ff6c7c13028047682b667f1b7f9b59f3019543	2375992	38476764	2605392	222773477
1784702963	b59dbb754e5e4bc551c5969d118c650d50980440	2507064	37585473	2572624	222606562
1784703434	998ae62f428259025db6562b20cbd9238ba6f503	2359608	38369871	2605392	247892581
1784704353	308c856e42bc7eb724e9b9535da3951a26d5bdba	2392376	37485682	2572624	218729377
1784704761	f80c46db9418e10aaf37d38fb1df164831f60e3d	2441528	37538568	2605392	220292733
1784705719	337da22d6a8b813161de530603895832d647a48f	2375992	39562318	2572624	221932536
1784706332	71d236ab63137e6167db7db550aeb4bda27e5420	2441528	38645829	2523472	220295511
1784706420	165a4f2e0bf73be8061b4f70bf45a23e81ffec8a	2326840	39621179	2556240	223726440
1784706545	aab33bd7c57b2bdb989271e37e5379a48f164eac	2408760	38754690	2539856	220533797
1784707002	d494c240b9a3a30b5584792a453e8fb33b0005d9	2392376	38547081	2556240	220968026
1784707526	1ed89472aeda27db29748ef0ee7c3d881d654402	2425144	39955996	2605392	232327837
1784707652	e50d3e8611b7c1fbbd48084268fc6bb2a9303e96	2474296	38993725	2605392	227618878
1784713321	66cdce990424b976af7ecc29e83e92d60aa9629b	2441528	38950482	2621776	229330721
1784739813	1b67466eb54376f6d82c8130e0364199fab168c8	2441528	38912926	2605392	228314906
1784740407	7348a8588214094475dced4842be0e3926bf726f	2408760	38877227	2523472	227315574
1784741442	e8e5553d600bffe86a9342765dd5e8561d69b154	2457912	39091544	2605392	228508092
1784741619	d1f83a3b9ddf530940df815566eab46471a5490d	2392376	38924890	2589008	228345323
1784746632	a346795354ca95e8430bf971c757a2a49c4317fa	2392376	39897501	2605392	259774370
1784749531	e735ba1e2c4a8008306f2dd513fe3d024c3f0297	2425144	39851975	2670928	258905246
1784749710	8439a2f5d9c9cc3dbd09f1d806e4e6d74c333f96	2359608	38861855	2703696	227835930
1784750037	69c7fb6edff472d13de32b1984a7716c7c80606e	2408760	38920346	2670928	226498033
1784750455	b1577ffd27208fb924928ad29b99e976eec5c854	2457912	40148478	2589008	228830821
1784752309	130de07187b007284281ec467d18a4b9c60db7ac	2326840	40125660	2572624	228143911
1784752437	799966bb58e52e492fefe973b97ea869e19967e1	2408760	39032908	2441552	225470275
1784752691	0cf55b7370b10a8fdd0c8e203f4f4431f654d7d9	2425144	39058389	2507088	226616163
1784753223	2c2d4f8ce48ed6b005d06d9c8d855a1dbbe22288	2375992	40404104	2720080	259234558
1784754718	62562078ac8d1f14a3322912b7dc6f30a18a0923	2425144	40174182	2539856	229529584
